file,class,type,cbo,loc,wmc
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\DecodeBufferHelper.java,com.facebook.common.memory.DecodeBufferHelper,class,4,23,4
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\LocalExifThumbnailProducer.java,com.facebook.imagepipeline.producers.LocalExifThumbnailProducer$Anonymous2,anonymous,0,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\LocalExifThumbnailProducer.java,com.facebook.imagepipeline.producers.LocalExifThumbnailProducer$Anonymous1,anonymous,11,18,6
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\holders\GlideHolder.java,com.facebook.samples.comparison.holders.GlideHolder,class,5,8,2
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\common\references\CloseableReferenceTest.java,com.facebook.common.references.CloseableReferenceTest,class,6,27,5
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DiskCacheConfig.java,com.facebook.cache.disk.DiskCacheConfig,class,12,145,21
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\DiskCacheWriteProducerTest.java,com.facebook.imagepipeline.producers.DiskCacheWriteProducerTest$Anonymous2,anonymous,3,7,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment$Anonymous6,anonymous,3,10,2
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\DiskCacheWriteProducerTest.java,com.facebook.imagepipeline.producers.DiskCacheWriteProducerTest$Anonymous3,anonymous,3,7,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment$Anonymous5,anonymous,3,10,2
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\DiskCacheWriteProducerTest.java,com.facebook.imagepipeline.producers.DiskCacheWriteProducerTest$Anonymous1,anonymous,3,8,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\DefaultCloseableImage.java,com.facebook.imagepipeline.image.DefaultCloseableImage,class,4,15,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment$Anonymous7,anonymous,2,17,4
C:\oodass1\projects\fresco\imagepipeline-base-test\src\main\java\com\facebook\imagepipeline\testing\DeltaQueue.java,com.facebook.imagepipeline.testing.DeltaQueue,class,5,108,25
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\AndroidPredicates.java,com.facebook.common.internal.AndroidPredicates,class,4,20,3
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\adapters\VolleyAdapter.java,com.facebook.samples.comparison.adapters.VolleyAdapter,class,9,17,3
C:\oodass1\projects\fresco\drawee-span\src\main\java\com\facebook\drawee\span\SimpleDraweeSpanTextView.java,com.facebook.drawee.span.SimpleDraweeSpanTextView,class,7,58,17
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoLithoRegionDecodeFragment.java,com.facebook.fresco.samples.showcase.vito.FrescoVitoLithoRegionDecodeFragment$Anonymous2,anonymous,1,5,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DiskStorage.java,com.facebook.cache.disk.DiskStorage,interface,6,49,13
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment$Anonymous1,anonymous,3,10,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoLithoRegionDecodeFragment.java,com.facebook.fresco.samples.showcase.vito.FrescoVitoLithoRegionDecodeFragment$Anonymous3,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment$Anonymous4,anonymous,3,10,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment$Anonymous3,anonymous,1,7,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoLithoRegionDecodeFragment.java,com.facebook.fresco.samples.showcase.vito.FrescoVitoLithoRegionDecodeFragment$Anonymous1,anonymous,5,12,2
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\components\DeferredReleaserStressTest.java,com.facebook.drawee.components.DeferredReleaserStressTest$Noop,innerclass,1,9,2
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\NetworkFetchProducerTest.java,com.facebook.imagepipeline.producers.NetworkFetchProducerTest$TestNetworkFetchProducer,innerclass,4,12,3
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\generic\GenericDraweeHierarchy.java,com.facebook.drawee.generic.GenericDraweeHierarchy,class,25,325,86
C:\oodass1\projects\fresco\imagepipeline-base-test\src\main\java\com\facebook\imagepipeline\testing\TestScheduledExecutorService.java,com.facebook.imagepipeline.testing.TestScheduledExecutorService,class,5,17,5
C:\oodass1\projects\fresco\imagepipeline-base-test\src\main\java\com\facebook\imagepipeline\testing\TrivialPooledByteBuffer.java,com.facebook.imagepipeline.testing.TrivialPooledByteBuffer,class,5,33,11
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\DiskCacheReadProducerTest.java,com.facebook.imagepipeline.producers.DiskCacheReadProducerTest,class,30,367,33
C:\oodass1\projects\fresco\samples\zoomableapp\src\main\java\com\facebook\samples\zoomableapp\ZoomableApplication.java,com.facebook.samples.zoomableapp.ZoomableApplication,class,4,10,1
C:\oodass1\projects\fresco\animated-drawable\src\main\java\com\facebook\fresco\animation\backend\AnimationBackendDelegateWithInactivityCheck.java,com.facebook.fresco.animation.backend.AnimationBackendDelegateWithInactivityCheck$InactivityListener,interface,0,3,1
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableController.java,com.facebook.samples.zoomable.ZoomableController$Listener,interface,1,5,3
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\AddImageTransformMetaDataProducerTest.java,com.facebook.imagepipeline.producers.AddImageTransformMetaDataProducerTest$Anonymous1,anonymous,3,6,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\memory\CloseableReferences.java,com.facebook.imagepipeline.memory.CloseableReferences$CloseableReferenceMatcher,innerclass,3,9,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoSimpleFragment.java,com.facebook.fresco.samples.showcase.vito.VitoSimpleFragment,class,7,15,2
C:\oodass1\projects\fresco\drawee-span\src\main\java\com\facebook\drawee\span\DraweeSpanStringBuilder.java,com.facebook.drawee.span.DraweeSpanStringBuilder,class,21,163,27
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\NetworkFetcher.java,com.facebook.imagepipeline.producers.NetworkFetcher,interface,5,12,5
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\ImageFormatKeyframesFragment.java,com.facebook.fresco.samples.showcase.imageformat.keyframes.ImageFormatKeyframesFragment,class,11,23,3
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\ScalingUtilsTest.java,com.facebook.drawee.drawable.ScalingUtilsTest,class,9,161,17
C:\oodass1\projects\fresco\imagepipeline-base\src\test\java\com\facebook\cache\common\CacheEventAssert.java,com.facebook.cache.common.CacheEventAssert,class,5,36,9
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DiskStorage.java,com.facebook.cache.disk.DiskStorage$DiskDumpInfo,innerclass,1,8,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\BitmapMemoryCacheKeyMultiplexProducer.java,com.facebook.imagepipeline.producers.BitmapMemoryCacheKeyMultiplexProducer,class,12,16,4
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java,com.facebook.datasource.FirstAvailableDataSourceSupplier,class,11,152,8
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\EncodedMemoryCacheProducerTest.java,com.facebook.imagepipeline.producers.EncodedMemoryCacheProducerTest,class,30,251,23
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\widget\ResizableFrameLayout.java,com.facebook.fresco.samples.showcase.imagepipeline.widget.ResizableFrameLayout,class,9,72,16
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoViewRecyclerFragment.java,com.facebook.fresco.samples.showcase.vito.VitoViewRecyclerFragment$SimpleAdapter,innerclass,7,26,6
C:\oodass1\projects\fresco\samples\contrib\com\facebook\drawee\drawable\CircleProgressBarDrawable.java,com.facebook.drawee.drawable.CircleProgressBarDrawable,class,6,25,6
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\time\MonotonicNanoClock.java,com.facebook.common.time.MonotonicNanoClock,interface,2,2,0
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoLithoRegionDecodeFragment.java,com.facebook.fresco.samples.showcase.vito.FrescoVitoLithoRegionDecodeFragment,class,21,63,5
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\gestures\GestureDetector.java,com.facebook.drawee.gestures.GestureDetector,class,8,71,18
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\BitmapProbeProducer.java,com.facebook.imagepipeline.producers.BitmapProbeProducer,class,17,93,7
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoScaleTypeFragment.java,com.facebook.fresco.samples.showcase.vito.VitoScaleTypeFragment,class,16,54,3
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\AnimationApplication.java,com.facebook.samples.animation2.AnimationApplication,class,4,10,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\logging\FLog.java,com.facebook.common.logging.FLog,class,4,390,151
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DiskCacheConfig.java,com.facebook.cache.disk.DiskCacheConfig$Builder,innerclass,11,68,14
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\file\FileTree.java,com.facebook.common.file.FileTree,class,3,33,9
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\ResizeAndRotateProducer.java,com.facebook.imagepipeline.producers.ResizeAndRotateProducer,class,16,203,11
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\ImageDecoderConfig.java,com.facebook.imagepipeline.decoder.ImageDecoderConfig,class,6,41,4
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\time\CurrentThreadTimeClock.java,com.facebook.common.time.CurrentThreadTimeClock,class,2,7,2
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\PartialDiskCacheProducerTest.java,com.facebook.imagepipeline.producers.PartialDiskCacheProducerTest,class,31,88,2
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\common\ImageDecodeOptionsBuilder.java,com.facebook.imagepipeline.common.ImageDecodeOptionsBuilder,class,10,131,32
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\SampleAnimationBackendConfigurator.java,com.facebook.samples.animation2.utils.SampleAnimationBackendConfigurator,class,9,78,7
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\ScoreBasedEvictionComparatorSupplier.java,com.facebook.cache.disk.ScoreBasedEvictionComparatorSupplier$Anonymous1,anonymous,2,8,3
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\AbstractAdaptiveCountingMemoryCache.java,com.facebook.imagepipeline.cache.AbstractAdaptiveCountingMemoryCache,class,27,465,96
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\BaseDataSubscriber.java,com.facebook.datasource.BaseDataSubscriber,class,6,27,7
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\time\SystemClock.java,com.facebook.common.time.SystemClock,class,3,11,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ColorImageExample.java,com.facebook.fresco.samples.showcase.imageformat.color.ColorImageExample$CloseableColorImage,innerclass,5,34,10
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\data\SimpleAdapter.java,com.facebook.samples.scrollperf.data.SimpleAdapter$Util$Anonymous1,anonymous,0,11,3
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\urlsfetcher\ImageSize.java,com.facebook.samples.comparison.urlsfetcher.ImageSize,enum,0,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\AbstractDataSource.java,com.facebook.datasource.AbstractDataSource$DataSourceStatus,enum,0,1,0
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ImageFormatColorFragment.java,com.facebook.fresco.samples.showcase.imageformat.color.ImageFormatColorFragment,class,10,30,2
C:\oodass1\projects\fresco\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\DraweeConfig.java,com.facebook.drawee.backends.pipeline.DraweeConfig$Builder,innerclass,9,32,7
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\Predicate.java,com.facebook.common.internal.Predicate,interface,2,3,1
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\data\SimpleAdapter.java,com.facebook.samples.scrollperf.data.SimpleAdapter$Util$Anonymous2,anonymous,2,11,4
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\data\SimpleAdapter.java,com.facebook.samples.scrollperf.data.SimpleAdapter$Util$Anonymous3,anonymous,2,11,3
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\core\ProducerSequenceFactoryTest.java,com.facebook.imagepipeline.core.ProducerSequenceFactoryTest,class,28,177,24
C:\oodass1\projects\fresco\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\PipelineDraweeController.java,com.facebook.drawee.backends.pipeline.PipelineDraweeController,class,46,291,81
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\ResizeAndRotateProducerTest.java,com.facebook.imagepipeline.producers.ResizeAndRotateProducerTest$Anonymous2,anonymous,3,6,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\common\NoOpCacheEventListener.java,com.facebook.cache.common.NoOpCacheEventListener,class,5,27,11
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\ImageDecoderConfig.java,com.facebook.imagepipeline.decoder.ImageDecoderConfig$Builder,innerclass,6,24,6
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoRotationFragment.java,com.facebook.fresco.samples.showcase.vito.VitoRotationFragment,class,13,55,3
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\RepeatedPostprocessorProducerTest.java,com.facebook.imagepipeline.producers.RepeatedPostprocessorProducerTest$Anonymous1,anonymous,4,6,1
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\fragments\recycler\VitoViewListAdapter.java,com.facebook.samples.scrollperf.fragments.recycler.VitoViewListAdapter,class,15,38,6
